Location,Year,Site,lat,lon,Depth,Patch,Stony_coral_cover
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,5.1
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,9.4
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,3.2
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,7.3
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,7.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,1.6
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,1.1
St. John,2010,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,8.2
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,11.7
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,5.6
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,3.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,3.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,2.5
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2011,West Tektite,18.31137,-64.7228,nd,nd,3.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,14.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,8.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,3.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,4.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2012,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,11.1
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,2.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,6.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,5.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,3.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,3.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,3.0
St. John,2013,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,13.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,5.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,2.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,2.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,2.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2014,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,1.6
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,17.3
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,5.1
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,3.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,2.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,3.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2015,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,4.9
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,11.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,2.2
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,2.3
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,3.7
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,4.7
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,2.3
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,1.2
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,3.5
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,2.9
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,1.2
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,5.3
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.6
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,3.2
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,1.1
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,2.9
St. John,2016,West Tektite,18.31137,-64.7228,nd,nd,1.1
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2018,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,1.1
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,1.6
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,1.6
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,2.1
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2019,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,3.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,10.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,3.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,2.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,8.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.0
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,0.5
St. John,2017,West Tektite,18.31137,-64.7228,nd,nd,1.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,1.5
St. John,1992,White Point,18.31465,-64.73152,nd,nd,11.1
St. John,1992,White Point,18.31465,-64.73152,nd,nd,3.1
St. John,1992,White Point,18.31465,-64.73152,nd,nd,1.6
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.5
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,1.5
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,2.1
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1992,White Point,18.31465,-64.73152,nd,nd,0.5
St. John,1993,White Point,18.31465,-64.73152,nd,nd,3.5
St. John,1993,White Point,18.31465,-64.73152,nd,nd,3.0
St. John,1993,White Point,18.31465,-64.73152,nd,nd,20.1
St. John,1993,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1993,White Point,18.31465,-64.73152,nd,nd,7.1
St. John,1993,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1993,White Point,18.31465,-64.73152,nd,nd,1.5
St. John,1993,White Point,18.31465,-64.73152,nd,nd,4.0
St. John,1993,White Point,18.31465,-64.73152,nd,nd,7.0
St. John,1993,White Point,18.31465,-64.73152,nd,nd,23.2
St. John,1993,White Point,18.31465,-64.73152,nd,nd,5.0
St. John,1993,White Point,18.31465,-64.73152,nd,nd,5.9
St. John,1993,White Point,18.31465,-64.73152,nd,nd,1.5
St. John,1993,White Point,18.31465,-64.73152,nd,nd,1.5
St. John,1993,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1993,White Point,18.31465,-64.73152,nd,nd,1.0
St. John,1994,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1994,White Point,18.31465,-64.73152,nd,nd,0.5
St. John,1994,White Point,18.31465,-64.73152,nd,nd,1.0
St. John,1994,White Point,18.31465,-64.73152,nd,nd,6.5
St. John,1994,White Point,18.31465,-64.73152,nd,nd,0.0
St. John,1994,White Point,18.31465,-64.73152,nd,nd,1.0
